Fecha,Precio_Activo,Retorno_Diario
2020-07-15,97.16243868428475,0.008206347594576736
2020-07-16,95.50771740722384,-0.01717714872402266
2020-07-17,95.84972082729321,0.0035745021189105583
2020-07-18,96.00936427638614,0.0016641743689199979
2020-07-19,93.88647365446404,-0.02235940595661246
2020-07-20,94.60800316257941,0.007655747206965666
2020-07-21,95.72291950393932,0.01171569052736469
2020-07-22,97.86791739356508,0.022161024863505543
2020-07-23,100.00246432538354,0.02157604104069806
2020-07-24,97.33332632328695,-0.027053387359141822
2020-07-25,95.5724827021853,-0.018256500798302457
2020-07-26,96.610327565996,0.010800705344173196
2020-07-27,97.65700251974357,0.010775719018244177
2020-07-28,98.71750821152668,0.010800953726120959
2020-07-29,106.67821305761508,0.07755462981309443
2020-07-30,107.95718991836821,0.011917810213863341
2020-07-31,110.49232612348241,0.02321131280361198
2020-08-01,112.67708883280459,0.019580035269864047
2020-08-02,114.21172149269925,0.01352782502611596
2020-08-03,113.55059938111113,-0.005805384892806912
2020-08-04,115.34503393103675,0.015679384409865348
2020-08-05,113.63271252732191,-0.014956504290751436
2020-08-06,113.15234030654504,-0.004236372134800178
2020-08-07,112.11529754299438,-0.009207270956582069
2020-08-08,112.35519836233051,0.0021374827877264514
2020-08-09,117.73760220833499,0.04679317133347018
2020-08-10,113.47847080597494,-0.03684530385183496
2020-08-11,115.10426136631573,0.01422520380749027
2020-08-12,111.50662662894501,-0.03175431742379303
2020-08-13,110.51435073918145,-0.008938637315788669
2020-08-14,113.00413324213962,0.022279011939347323
2020-08-15,113.206093722309,0.0017856003819092553
2020-08-16,110.84746867697802,-0.021054895558586122
2020-08-17,109.32761604152253,-0.013806074185199364
2020-08-18,110.87916236937332,0.014091954978693517
2020-08-19,109.3259348520165,-0.014107332634342733
2020-08-20,109.85516541684525,0.004829171791639497
2020-08-21,110.01032851546783,0.0014114367980762757
2020-08-22,108.64028096699563,-0.012532006952116342
2020-08-23,113.45668473766395,0.043378881786506514
2020-08-24,114.96175550889313,0.013178380446360225
2020-08-25,110.4537256143557,-0.04000285173315214
2020-08-26,110.92183308739385,0.004229086295388553
2020-08-27,109.51812027476846,-0.01273572929536776
2020-08-28,111.45697970696123,0.01754866669592448
2020-08-29,109.75913350057333,-0.015350414768654012
2020-08-30,109.56232228360746,-0.0017947288293379804
2020-08-31,110.72983174531778,0.010599745579609144
2020-09-01,112.72017161608281,0.01781510388340243
2020-09-02,110.10147735576595,-0.023505928141115524
2020-09-03,109.42205149045363,-0.006190024716818968
2020-09-04,108.44178996625222,-0.008998906223219123
2020-09-05,107.08757379032028,-0.012566584651474238
2020-09-06,110.99176741853603,0.03580908480562194
2020-09-07,111.95037193609672,0.008599634219219112
2020-09-08,109.217137334322,-0.024717679086700903
2020-09-09,111.29621218636194,0.018857238941095523
2020-09-10,116.17972542175559,0.04294312394025267
2020-09-11,118.66301323756717,0.02114930521102294
2020-09-12,115.16895856687879,-0.029887399319080268
2020-09-13,114.11601126352289,-0.009184681457325027
2020-09-14,117.10298913155157,0.025838222983732454
2020-09-15,115.51500180454504,-0.013653389312375615
2020-09-16,116.6032091009175,0.00937638856292457
2020-09-17,118.48299840573495,0.015992681068586735
2020-09-18,116.36489116204903,-0.01803860943156166
2020-09-19,116.28456811105065,-0.0006905071212360016
2020-09-20,109.04002466159223,-0.06432534680138145
2020-09-21,106.88219650739764,-0.019987752826685797
2020-09-22,106.39684217958737,-0.004551363027863206
2020-09-23,103.82639588955159,-0.02445566363929699
2020-09-24,107.3257347529591,0.03314822607863271
2020-09-25,104.35156516372801,-0.028102827559212652
2020-09-26,103.48893956099079,-0.008300889733939675
2020-09-27,103.81179065391933,0.003114811545721827
2020-09-28,106.90119751612248,0.02932546578132231
2020-09-29,103.92690101502285,-0.028217243023588787
2020-09-30,106.42612177674785,0.02376327504309919
2020-10-01,106.501142566617,0.000704661220391741
2020-10-02,104.48312137282265,-0.01913017302095902
2020-10-03,105.50597747915562,0.009742069485265415
2020-10-04,105.97983114518215,0.004481193911469401
2020-10-05,104.76758978179384,-0.011504337543175893
2020-10-06,104.96642193827131,0.0018960416998003782
2020-10-07,104.21272429424226,-0.007206271937235205
2020-10-08,104.50182996905792,0.0027703469050249607
2020-10-09,105.9478716652801,0.013742613490420934
2020-10-10,109.41713805828287,0.032220336322907044
2020-10-11,106.79501215361206,-0.02425630997653698
2020-10-12,111.5052740019076,0.04316066749312533
2020-10-13,107.2894298203948,-0.03854175599045004
2020-10-14,107.0177204418528,-0.0025357019007116667
2020-10-15,108.3385207634582,0.012266344129691532
2020-10-16,109.00356780400693,0.006119837354700654
2020-10-17,107.70829745023434,-0.011953990396411875
2020-10-18,107.31454322574156,-0.0036624450071455045
2020-10-19,106.3147633733638,-0.009360018693176656
2020-10-20,105.12150426412832,-0.01128729513888423
2020-10-21,106.97647030041695,0.017492041940420495
2020-10-22,107.79693397331252,0.007640309719300947
2020-10-23,106.36653687208836,-0.013358191905213083
2020-10-24,108.35176545687679,0.018491997508665016
2020-10-25,109.07426846650284,0.006645990417532187
